SIRUTA	DENLOC	CODP	JUD	SIRSUP	TIP	NIV	MED	REGIUNE	FSJ	FSL	FS2	FS3	POND	rang	fictiv
6994	DEALU CASELOR                    	517646	1	6976	23	3	3	7	1	1.50E+11	150062	3003915	1.82E+25	V  	
7008	DUME?TI                          	517647	1	6976	23	3	3	7	1	1.50E+11	150062	3004448	1.84E+13	V  	
7017	S?LCIUA DE SUS                   	517649	1	6976	23	3	3	7	1	1.50E+11	150062	3010438	3.43E+27	V  	
7026	SUB PIATR?                       	517651	1	6976	23	3	3	7	1	1.50E+11	150062	3011378	3.44E+19	V  	
7035	VALEA LARG?                      	517652	1	6976	23	3	3	7	1	1.50E+11	150062	3012772	3.91E+21	V  	
7044	S?LI?TEA                         	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.43E+15	IV 	
7053	S?LI?TEA                         	517655	1	7044	22	3	3	7	1	1.50E+11	150063	1010462	3.43E+15	IV 	
7062	M?RGINENI                        	517656	1	7044	23	3	3	7	1	1.50E+11	150063	3007223	2.83E+17	V  	
7071	S?LI?TEA-DEAL                    	517657	1	7044	23	3	3	7	1	1.50E+11	150063	3010466	3.43E+25	V  	
7080	T?RT?RIA                         	517658	1	7044	23	3	3	7	1	1.50E+11	150063	3011825	3.64E+15	V  	
7099	S?SCIORI                         	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.43E+15	IV 	
7106	S?SCIORI                         	517660	1	7099	22	3	3	7	1	1.50E+11	150064	1010529	3.43E+15	IV 	
7115	C?PÂLNA                          	517661	1	7099	23	3	3	7	1	1.50E+11	150064	3002221	1.72E+13	V  	
7124	DUMBRAVA                         	517662	1	7099	23	3	3	7	1	1.50E+11	150064	3004403	1.84E+15	V  	
7133	LAZ                              	517663	1	7099	23	3	3	7	1	1.50E+11	150064	3006464	271342	V  	
7142	LOMAN                            	517664	1	7099	23	3	3	7	1	1.50E+11	150064	3006717	2730281329	V  	
7151	PLE?I                            	517666	1	7099	23	3	3	7	1	1.50E+11	150064	3008992	3127191923	V  	
7160	R?CHITA                          	517667	1	7099	23	3	3	7	1	1.50E+11	150064	3009734	3.33E+13	V  	
7179	SEBE?EL                          	517668	1	7099	23	3	3	7	1	1.50E+11	150064	3010794	3.42E+13	V  	
7188	TONEA                            	517669	1	7099	23	3	3	7	1	1.50E+11	150064	3012128	3630291913	V  	
7348	SÂNCEL                           	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.42E+11	IV 	
7357	SÂNCEL                           	517670	1	7348	22	3	3	7	1	1.50E+11	150065	1010572	3.42E+11	IV 	
7366	ICLOD                            	517671	1	7348	23	3	3	7	1	1.50E+11	150065	3006052	2317273018	V  	
7375	P?NADE                           	517672	1	7348	23	3	3	7	1	1.50E+11	150065	3008549	3.13E+11	V  	
7384	SÂNTIMBRU                        	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.42E+17	IV 	
7393	SÂNTIMBRU                        	517675	1	7384	22	3	3	7	1	1.50E+11	150066	1010650	3.42E+17	IV 	
7400	CO?LARIU                         	517676	1	7384	23	3	3	7	1	1.50E+11	150066	3003391	1.73E+15	V  	
7419	DUMITRA                          	517677	1	7384	23	3	3	7	1	1.50E+11	150066	3004453	1.84E+13	V  	
7428	GALTIU                           	517678	1	7384	23	3	3	7	1	1.50E+11	150066	3004979	2.11E+11	V  	
7437	TOTOI                            	517679	1	7384	23	3	3	7	1	1.50E+11	150066	3012171	3630363023	V  	
7197	SC?RI?OARA                       	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.42E+19	IV 	
7204	SC?RI?OARA                       	517680	1	7197	22	3	3	7	1	1.50E+11	150067	1010697	3.42E+19	IV 	
7213	BÂRLE?TI                         	517681	1	7197	23	3	3	7	1	1.50E+11	150067	3000837	1.62E+15	V  	
7222	BOTE?TI                          	517682	1	7197	23	3	3	7	1	1.50E+11	150067	3001440	1.63E+13	V  	
7231	FA?A-L?ZE?TI                     	517683	1	7197	23	3	3	7	1	1.50E+11	150067	3004543	2.01E+23	V  	
7240	FLORE?TI                         	517684	1	7197	23	3	3	7	1	1.50E+11	150067	3004793	2.03E+15	V  	
7259	L?ZE?TI                          	517686	1	7197	23	3	3	7	1	1.50E+11	150067	3006534	2.73E+13	V  	
7268	LESPEZEA                         	517687	1	7197	23	3	3	7	1	1.50E+11	150067	3006586	2.72E+15	V  	
7277	MA?EI                            	517688	1	7197	23	3	3	7	1	1.50E+11	150067	3007045	2813131923	V  	
7286	NEGE?TI                          	517689	1	7197	23	3	3	7	1	1.50E+11	150067	3007922	2.92E+13	V  	
7295	PRELUC?                          	517691	1	7197	23	3	3	7	1	1.50E+11	150067	3009484	3.13E+13	V  	
7302	RUNC                             	517692	1	7197	23	3	3	7	1	1.50E+11	150067	3010161	33382917	V  	
7311	SFOARTEA                         	517693	1	7197	23	3	3	7	1	1.50E+11	150067	3010874	3.42E+15	V  	
7320	?TIULE?I                         	517694	1	7197	23	3	3	7	1	1.50E+11	150067	3011707	1.34E+15	V  	
7339	TRÂNCE?TI                        	517696	1	7197	23	3	3	7	1	1.50E+11	150067	3012194	3.63E+17	V  	
7446	SOHODOL                          	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.43E+13	IV 	
7455	SOHODOL                          	517700	1	7446	22	3	3	7	1	1.50E+11	150068	1011094	3.43E+13	IV 	
7464	B?ZE?TI                          	517701	1	7446	23	3	3	7	1	1.50E+11	150068	3000799	1.62E+13	V  	
7473	BIL?NE?TI                        	517702	1	7446	23	3	3	7	1	1.50E+11	150068	3001081	1.62E+17	V  	
7482	BOB?RE?TI                        	517703	1	7446	23	3	3	7	1	1.50E+11	150068	3001173	1.63E+17	V  	
7491	BR?DEANA                         	517704	1	7446	23	3	3	7	1	1.50E+11	150068	3001546	1.63E+15	V  	
7507	BURZONE?TI                       	517706	1	7446	23	3	3	7	1	1.50E+11	150068	3001935	1.64E+19	V  	
7516	DEONCE?TI                        	517707	1	7446	23	3	3	7	1	1.50E+11	150068	3004026	1.82E+17	V  	
7525	DILIMANI                         	517708	1	7446	23	3	3	7	1	1.50E+11	150068	3004063	1.82E+15	V  	
7534	FURDUIE?TI                       	517709	1	7446	23	3	3	7	1	1.50E+11	150068	3004945	2.04E+19	V  	
7543	GURA SOHODOL                     	517711	1	7446	23	3	3	7	1	1.50E+11	150068	3005625	2.14E+23	V  	
7552	HOANC?                           	517712	1	7446	23	3	3	7	1	1.50E+11	150068	3005830	2.23E+11	V  	
7561	JOLDI?E?TI                       	517713	1	7446	23	3	3	7	1	1.50E+11	150068	3006395	2.53E+19	V  	
7570	LAZURI                           	517714	1	7446	23	3	3	7	1	1.50E+11	150068	3006477	2.71E+11	V  	
7589	LEHE?TI                          	517716	1	7446	23	3	3	7	1	1.50E+11	150068	3006551	2.72E+13	V  	
7598	LUMINE?TI                        	517717	1	7446	23	3	3	7	1	1.50E+11	150068	3006767	2.74E+17	V  	
7605	MEDRE?TI                         	517718	1	7446	23	3	3	7	1	1.50E+11	150068	3007331	2.82E+15	V  	
7614	MOR?RE?TI                        	517719	1	7446	23	3	3	7	1	1.50E+11	150068	3007689	2.83E+17	V  	
7623	MUNE?TI                          	517721	1	7446	23	3	3	7	1	1.50E+11	150068	3007799	2.84E+13	V  	
7632	N?P?IE?TI                        	517722	1	7446	23	3	3	7	1	1.50E+11	150068	3007889	2.93E+17	V  	
7641	NELEGE?TI                        	517723	1	7446	23	3	3	7	1	1.50E+11	150068	3007979	2.92E+17	V  	
7650	NICORE?TI                        	517724	1	7446	23	3	3	7	1	1.50E+11	150068	3008030	2.92E+17	V  	
7669	PELE?                            	517726	1	7446	23	3	3	7	1	1.50E+11	150068	3008682	3119271919	V  	
7678	POIANA                           	517727	1	7446	23	3	3	7	1	1.50E+11	150068	3009167	3.13E+11	V  	
7687	ROBE?TI                          	517728	1	7446	23	3	3	7	1	1.50E+11	150068	3009989	3.33E+13	V  	
7712	SEBI?E?TI                        	517729	1	7446	23	3	3	7	1	1.50E+11	150068	3010799	3.42E+17	V  	
7696	SICOIE?TI                        	517731	1	7446	23	3	3	7	1	1.50E+11	150068	3010888	3.42E+17	V  	
7703	SURDE?TI                         	517732	1	7446	23	3	3	7	1	1.50E+11	150068	3011426	3.44E+15	V  	
7721	?IMOCE?TI                        	517733	1	7446	23	3	3	7	1	1.50E+11	150068	3011574	2.32E+17	V  	
7730	?OCI                             	517734	1	7446	23	3	3	7	1	1.50E+11	150068	3012081	36301723	V  	
7749	VALEA VERDE                      	517736	1	7446	23	3	3	7	1	1.50E+11	150068	3013016	3.91E+21	V  	
7758	VL?DO?E?TI                       	517737	1	7446	23	3	3	7	1	1.50E+11	150068	3013488	3.93E+17	V  	
7767	STREM?                           	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.44E+11	IV 	
7776	STREM?                           	517745	1	7767	22	3	3	7	1	1.50E+11	150069	1011332	3.44E+11	IV 	
7785	FA?A PIETRII                     	517746	1	7767	23	3	3	7	1	1.50E+11	150069	3004541	2.01E+23	V  	
7794	GEOAGIU DE SUS                   	517747	1	7767	23	3	3	7	1	1.50E+11	150069	3005139	2.12E+27	V  	
7801	GEOMAL                           	517748	1	7767	23	3	3	7	1	1.50E+11	150069	3005142	2.12E+11	V  	
7810	?IBOT                            	0	1	10	3	2	3	7	1	1.50E+11	1	       	2723163036	IV 	
7829	?IBOT                            	517750	1	7810	22	3	3	7	1	1.50E+11	150070	1011551	3623163036	IV 	
7838	BALOMIRU DE CÂMP                 	517751	1	7810	23	3	3	7	1	1.50E+11	150070	3000452	1.61E+31	V  	
7847	B?C?IN?I                         	517752	1	7810	23	3	3	7	1	1.50E+11	150070	3000551	1.62E+15	V  	
7856	S?R?CS?U                         	517753	1	7810	23	3	3	7	1	1.50E+11	150070	3010496	3.43E+15	V  	
7865	?ONA                             	0	1	10	3	2	3	7	1	1.50E+11	1	       	38302913	IV 	
7874	?ONA                             	517755	1	7865	22	3	3	7	1	1.50E+11	150071	1011649	13302913	IV 	
7883	ALECU?                           	517756	1	7865	23	3	3	7	1	1.50E+11	150071	3000123	1.33E+11	V  	
7892	BIIA                             	517757	1	7865	23	3	3	7	1	1.50E+11	150071	3001078	16232313	V  	
7909	DOPT?U                           	517758	1	7865	23	3	3	7	1	1.50E+11	150071	3004197	1.83E+11	V  	
7918	LUNCA TÂRNAVEI                   	517759	1	7865	23	3	3	7	1	1.50E+11	150071	3006851	2.74E+27	V  	
7927	SÂNMICL?U?                       	517761	1	7865	23	3	3	7	1	1.50E+11	150071	3010614	3.42E+19	V  	
7936	VALEA SASULUI                    	517762	1	7865	23	3	3	7	1	1.50E+11	150071	3012941	3.91E+25	V  	
7945	?PRING                           	0	1	10	3	2	3	7	1	1.50E+11	1	       	2.33E+11	IV 	
7954	?PRING                           	517765	1	7945	22	3	3	7	1	1.50E+11	150072	1011665	2.13E+11	IV 	
7963	CARPEN                           	517766	1	7945	23	3	3	7	1	1.50E+11	150072	3002060	1.71E+11	V  	
7972	CARPENII DE SUS                  	517767	1	7945	23	3	3	7	1	1.50E+11	150072	3002062	1.71E+29	V  	
7981	CUN?A                            	517768	1	7945	23	3	3	7	1	1.50E+11	150072	3003704	1738292913	V  	
7990	DRA?OV                           	517769	1	7945	23	3	3	7	1	1.50E+11	150072	3004266	1.83E+11	V  	
8005	VINGARD                          	517771	1	7945	23	3	3	7	1	1.50E+11	150072	3013392	3.92E+13	V  	
8014	?UGAG                            	0	1	10	3	2	3	7	1	1.50E+11	1	       	1838211321	IV 	
8023	?UGAG                            	517775	1	8014	22	3	3	7	1	1.50E+11	150073	1011712	2138211321	IV 	
8032	AR?I                             	517776	1	8014	23	3	3	7	1	1.50E+11	150073	3000341	13333323	V  	
8041	BÂRSANA                          	517777	1	8014	23	3	3	7	1	1.50E+11	150073	3000853	1.62E+13	V  	
8050	DOBRA                            	517778	1	8014	23	3	3	7	1	1.50E+11	150073	3004103	1830163313	V  	
8069	JIDO?TINA                        	517779	1	8014	23	3	3	7	1	1.50E+11	150073	3006363	2.52E+17	V  	
8078	M?RTINIE                         	517781	1	8014	23	3	3	7	1	1.50E+11	150073	3007246	2.83E+15	V  	
8087	T?U BISTRA                       	517782	1	8014	23	3	3	7	1	1.50E+11	150073	3011855	3.64E+19	V  	
8158	UNIREA                           	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.83E+11	IV 	
8167	UNIREA                           	517785	1	8158	22	3	3	7	1	1.50E+11	150074	1012518	3.83E+11	IV 	
8176	CIUGUDU DE JOS                   	517786	1	8158	23	3	3	7	1	1.50E+11	150074	3002887	1.72E+27	V  	
8185	CIUGUDU DE SUS                   	517787	1	8158	23	3	3	7	1	1.50E+11	150074	3002888	1.72E+27	V  	
8194	DUMBRAVA                         	517788	1	8158	23	3	3	7	1	1.50E+11	150074	3004394	1.84E+15	V  	
8201	INOC                             	517789	1	8158	23	3	3	7	1	1.50E+11	150074	3006157	23293017	V  	
8210	M?H?CENI                         	517791	1	8158	23	3	3	7	1	1.50E+11	150074	3007129	2.83E+15	V  	
8229	VADU MO?ILOR                     	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.91E+23	IV 	
8238	VADU MO?ILOR                     	517795	1	8229	22	3	3	7	1	1.50E+11	150075	1012614	3.91E+23	IV 	
8247	BODE?TI                          	517796	1	8229	23	3	3	7	1	1.50E+11	150075	3001222	1.63E+13	V  	
8256	BURZE?TI                         	517797	1	8229	23	3	3	7	1	1.50E+11	150075	3001934	1.64E+15	V  	
8265	DEALU FRUMOS                     	517798	1	8229	23	3	3	7	1	1.50E+11	150075	3003927	1.82E+23	V  	
8274	L?ZE?TI                          	517799	1	8229	23	3	3	7	1	1.50E+11	150075	3006533	2.73E+13	V  	
8283	NEC?E?TI                         	517801	1	8229	23	3	3	7	1	1.50E+11	150075	3007916	2.92E+15	V  	
8292	PODURI-BRICE?TI                  	517802	1	8229	23	3	3	7	1	1.50E+11	150075	3009133	3.13E+29	V  	
8309	POPE?TII DE JOS                  	517803	1	8229	23	3	3	7	1	1.50E+11	150075	3009373	3.13E+29	V  	
8318	POPE?TII DE SUS                  	517804	1	8229	23	3	3	7	1	1.50E+11	150075	3009374	3.13E+29	V  	
8327	TOMU?E?TI                        	517806	1	8229	23	3	3	7	1	1.50E+11	150075	3012125	3.63E+17	V  	
8336	TO?E?TI                          	517807	1	8229	23	3	3	7	1	1.50E+11	150075	3012174	3.63E+13	V  	
8345	VÂLTORI                          	517808	1	8229	23	3	3	7	1	1.50E+11	150075	3013218	3.92E+13	V  	
8354	VALEA LUNG?                      	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.91E+21	IV 	
8363	VALEA LUNG?                      	517815	1	8354	22	3	3	7	1	1.50E+11	150076	1012801	3.91E+21	IV 	
8372	F?GET                            	517816	1	8354	23	3	3	7	1	1.50E+11	150076	3004558	2020211936	V  	
8381	GLOGOVE?                         	517817	1	8354	23	3	3	7	1	1.50E+11	150076	3005358	2.13E+15	V  	
8390	LODROMAN                         	517818	1	8354	23	3	3	7	1	1.50E+11	150076	3006712	2.73E+15	V  	
8407	LUNCA                            	517819	1	8354	23	3	3	7	1	1.50E+11	150076	3006790	2738291713	V  	
8416	T?UNI                            	517821	1	8354	23	3	3	7	1	1.50E+11	150076	3011856	3636382923	V  	
8425	VIDRA                            	0	1	10	3	2	3	7	1	1.50E+11	1	       	3923183313	IV 	
8434	VIDRA                            	517825	1	8425	22	3	3	7	1	1.50E+11	150077	1013340	3923183313	IV 	
8443	B?I                              	517826	1	8425	23	3	3	7	1	1.50E+11	150077	3000594	161623	V  	
8452	BOB?RE?TI                        	517827	1	8425	23	3	3	7	1	1.50E+11	150077	3001174	1.63E+17	V  	
8461	BOGD?NE?TI                       	517828	1	8425	23	3	3	7	1	1.50E+11	150077	3001268	1.63E+19	V  	
8470	BORDE?TII POIENI                 	517829	1	8425	23	3	3	7	1	1.50E+11	150077	3001370	1.63E+31	V  	
8489	CULDE?TI                         	517831	1	8425	23	3	3	7	1	1.50E+11	150077	3003696	1.74E+15	V  	
8498	DEALU GOIE?TI                    	517832	1	8425	23	3	3	7	1	1.50E+11	150077	3003931	1.82E+25	V  	
8504	DOS                              	517833	1	8425	23	3	3	7	1	1.50E+11	150077	3004223	183034	V  	
8513	DOSU LUNCII                      	517834	1	8425	23	3	3	7	1	1.50E+11	150077	3004228	1.83E+21	V  	
8522	DOSU V?SE?TI                     	517836	1	8425	23	3	3	7	1	1.50E+11	150077	3004231	1.83E+23	V  	
8531	DR?GOIE?TI-LUNC?                 	517837	1	8425	23	3	3	7	1	1.50E+11	150077	3004314	1.83E+31	V  	
8540	FIC?RE?TI                        	517838	1	8425	23	3	3	7	1	1.50E+11	150077	3004714	2.02E+17	V  	
8559	GLIGORE?TI                       	517839	1	8425	23	3	3	7	1	1.50E+11	150077	3005329	2.13E+19	V  	
8568	GOIE?TI                          	517841	1	8425	23	3	3	7	1	1.50E+11	150077	3005385	2.13E+13	V  	
8577	HAIDUCE?TI                       	517842	1	8425	23	3	3	7	1	1.50E+11	150077	3005683	2.21E+19	V  	
8586	H?R??TI                          	517843	1	8425	23	3	3	7	1	1.50E+11	150077	3005737	2.22E+13	V  	
8595	HOANC?                           	517844	1	8425	23	3	3	7	1	1.50E+11	150077	3005829	2.23E+11	V  	
8602	JEFLE?TI                         	517846	1	8425	23	3	3	7	1	1.50E+11	150077	3006343	2.52E+15	V  	
8611	LUNCA                            	517847	1	8425	23	3	3	7	1	1.50E+11	150077	3006797	2738291713	V  	
8620	LUNCA BISERICII                  	517848	1	8425	23	3	3	7	1	1.50E+11	150077	3006816	2.74E+29	V  	
8639	LUNCA DE JOS                     	517852	1	8425	23	3	3	7	1	1.50E+11	150077	3006825	2.74E+23	V  	
8648	LUNCA GOIE?TI                    	517849	1	8425	23	3	3	7	1	1.50E+11	150077	3006832	2.74E+25	V  	
8657	LUNCA VESE?TI                    	517851	1	8425	23	3	3	7	1	1.50E+11	150077	3006854	2.74E+25	V  	
8666	MODOLE?TI                        	517853	1	8425	23	3	3	7	1	1.50E+11	150077	3007625	2.83E+17	V  	
8675	NEME?I                           	517854	1	8425	23	3	3	7	1	1.50E+11	150077	3007982	2.92E+11	V  	
8684	OIDE?TI                          	517856	1	8425	23	3	3	7	1	1.50E+11	150077	3008226	3.02E+13	V  	
8693	PIT?RCE?TI                       	517857	1	8425	23	3	3	7	1	1.50E+11	150077	3008929	3.12E+19	V  	
8700	PLE?CU?A                         	517858	1	8425	23	3	3	7	1	1.50E+11	150077	3008984	3.13E+15	V  	
8719	POIENI                           	517859	1	8425	23	3	3	7	1	1.50E+11	150077	3009267	3.13E+11	V  	
8728	PONOREL                          	517861	1	8425	23	3	3	7	1	1.50E+11	150077	3009331	3.13E+13	V  	
8737	PUIULE?E?TI                      	517862	1	8425	23	3	3	7	1	1.50E+11	150077	3009599	3.14E+21	V  	
8746	RUNC                             	517863	1	8425	23	3	3	7	1	1.50E+11	150077	3010163	33382917	V  	
8755	SEGAJ                            	517864	1	8425	23	3	3	7	1	1.50E+11	150077	3010829	3419211325	V  	
8764	URDE?                            	517866	1	8425	23	3	3	7	1	1.50E+11	150077	3012528	3833181919	V  	
8773	VALEA MORII                      	517867	1	8425	23	3	3	7	1	1.50E+11	150077	3012872	3.91E+21	V  	
8782	V?SE?TI                          	517868	1	8425	23	3	3	7	1	1.50E+11	150077	3013173	3.94E+13	V  	
8791	VÂLC?NEASA                       	517869	1	8425	23	3	3	7	1	1.50E+11	150077	3013184	3.92E+19	V  	
8808	VÂLCE?TI                         	517871	1	8425	23	3	3	7	1	1.50E+11	150077	3013214	3.92E+15	V  	
8817	VÂRT?NE?TI                       	517872	1	8425	23	3	3	7	1	1.50E+11	150077	3013257	3.92E+19	V  	
8826	VIN?U DE JOS                     	0	1	10	3	2	3	7	1	1.50E+11	1	       	3.92E+23	IV 	
8835	VIN?U DE JOS                     	517875	1	8826	22	3	3	7	1	1.50E+11	150078	1013398	3.92E+23	IV 	
8853	CÂMPU GOBLII                     	517876	1	8826	23	3	3	7	1	1.50E+11	150078	3002347	1.72E+23	V  	
8844	CIOCA?U                          	517877	1	8826	23	3	3	7	1	1.50E+11	150078	3002774	1.72E+13	V  	
8862	CRI?ENI                          	517878	1	8826	23	3	3	7	1	1.50E+11	150078	3003597	1.73E+13	V  	
8871	DEALU FERULUI                    	517879	1	8826	23	3	3	7	1	1.50E+11	150078	3003922	1.82E+25	V  	
8880	GURA CU?ULUI                     	517881	1	8826	23	3	3	7	1	1.50E+11	150078	3005602	2.14E+23	V  	
8899	HA?EGANA                         	517882	1	8826	23	3	3	7	1	1.50E+11	150078	3005708	2.21E+15	V  	
8906	INURI                            	517883	1	8826	23	3	3	7	1	1.50E+11	150078	3006160	2329383323	V  	
8915	LAZ                              	517884	1	8826	23	3	3	7	1	1.50E+11	150078	3006462	271342	V  	
8924	M?T?CINA                         	517886	1	8826	23	3	3	7	1	1.50E+11	150078	3007261	2.83E+15	V  	
8933	MERETEU                          	517887	1	8826	23	3	3	7	1	1.50E+11	150078	3007359	2.82E+13	V  	
8942	PÂR?U LUI MIHAI                  	517888	1	8826	23	3	3	7	1	1.50E+11	150078	3008633	3.12E+29	V  	
8951	POIENI?A                         	517889	1	8826	23	3	3	7	1	1.50E+11	150078	3009295	3.13E+15	V  	
8960	ST?UINI                          	517891	1	8826	23	3	3	7	1	1.50E+11	150078	3011201	3.44E+13	V  	
8979	VALEA GOBLII                     	517892	1	8826	23	3	3	7	1	1.50E+11	150078	3012752	3.91E+23	V  	
8988	VALEA LUI MIHAI                  	517894	1	8826	23	3	3	7	1	1.50E+11	150078	3012791	3.91E+29	V  	
8997	VALEA VIN?ULUI                   	517893	1	8826	23	3	3	7	1	1.50E+11	150078	3013022	3.91E+27	V  	
9002	VURP?R                           	517896	1	8826	23	3	3	7	1	1.50E+11	150078	3013590	3.94E+11	V  	
29	JUDE?UL ARAD                     	0	2	1	40	1	0	5	2	2.00E+11	       	       	2.54E+23	   	
9262	MUNICIPIUL ARAD                  	0	2	29	1	2	1	5	2	2.10E+11	2	       	2.84E+29	II 	
9271	ARAD                             	310001	2	9262	9	3	1	5	2	2.10E+11	210114	1000257	13331318	II 	
9459	ORA? CHI?INEU-CRI?               	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+35	III	
9468	CHI?INEU-CRI?                    	315100	2	9459	17	3	1	5	2	2.30E+11	230116	1002699	1.72E+25	III	
9477	NADAB                            	315101	2	9459	19	3	1	5	2	2.30E+11	230116	3007848	2913181316	V  	
9495	ORA? CURTICI                     	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+23	III	
9501	CURTICI                          	315200	2	9495	17	3	1	5	2	2.30E+11	230117	1003745	1.74E+13	III	
9538	ORA? INEU                        	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+17	III	
9547	INEU                             	315300	2	9538	17	3	1	5	2	2.30E+11	230118	1006153	23291938	III	
9556	MOCREA                           	315301	2	9538	19	3	1	5	2	2.30E+11	230118	3007622	2.83E+11	V  	
9574	ORA? LIPOVA                      	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+21	III	
9583	LIPOVA                           	315400	2	9574	17	3	1	5	2	2.30E+11	230119	1006653	2.72E+11	III	
9592	RADNA                            	315401	2	9574	18	3	1	5	2	2.30E+11	230119	2009678	3313182913	V  	
9609	?OIMO?                           	315402	2	9574	18	3	1	5	2	2.30E+11	230119	2011628	1.33E+11	V  	
9627	ORA? N?DLAC                      	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+21	III	
9636	N?DLAC                           	315500	2	9627	17	3	1	5	2	2.30E+11	230120	1007875	2.93E+11	III	
9654	ORA? PÂNCOTA                     	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+23	III	
9663	PÂNCOTA                          	315600	2	9654	17	3	1	5	2	2.30E+11	230121	1008627	3.12E+13	III	
9672	M?DERAT                          	315601	2	9654	19	3	1	5	2	2.30E+11	230121	3007075	2.83E+13	V  	
11584	ORA? PECICA                      	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+21	IV 	
11593	PECICA                           	317235	2	11584	17	3	1	5	2	2.30E+11	230122	1008675	3.12E+11	IV 	
11600	BODROGU VECHI                    	317236	2	11584	19	3	1	5	2	2.30E+11	230122	3001236	1.63E+25	V  	
11619	SEDERHAT                         	317237	2	11584	19	3	1	5	2	2.30E+11	230122	3010828	3.42E+15	V  	
11628	TURNU                            	317238	2	11584	19	3	1	5	2	2.30E+11	230122	3012304	3638332938	V  	
12091	ORA? SÂNTANA                     	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+23	IV 	
12108	SÂNTANA                          	317280	2	12091	17	3	1	5	2	2.30E+11	230123	1010639	3.42E+13	IV 	
12117	CAPORAL ALEXA                    	317281	2	12091	18	3	1	5	2	2.30E+11	230123	3002030	1.71E+25	V  	
9690	ORA? SEBI?                       	0	2	29	2	2	1	5	2	2.30E+11	2	       	3.03E+19	III	
9707	SEBI?                            	315700	2	9690	17	3	1	5	2	2.30E+11	230124	1010798	3419162323	III	
9716	DONCENI                          	315701	2	9690	19	3	1	5	2	2.30E+11	230124	3004194	1.83E+13	V  	
9725	PRUNI?OR                         	315702	2	9690	19	3	1	5	2	2.30E+11	230124	3009583	3.13E+15	V  	
9734	S?L?JENI                         	315703	2	9690	19	3	1	5	2	2.30E+11	230124	3010416	3.43E+15	V  	
9743	ALMA?                            	0	2	29	3	2	3	5	2	2.50E+11	2	       	1327281313	IV 	
9752	ALMA?                            	317005	2	9743	22	3	3	5	2	2.50E+11	250079	1000148	1327281313	IV 	
9761	CIL                              	317006	2	9743	23	3	3	5	2	2.50E+11	250079	3002745	172327	V  	
9770	JOIA MARE                        	317007	2	9743	23	3	3	5	2	2.50E+11	250079	3006391	2.53E+17	V  	
9789	R?DE?TI                          	317008	2	9743	23	3	3	5	2	2.50E+11	250079	3009770	3.33E+13	V  	
9798	APATEU                           	0	2	29	3	2	3	5	2	2.50E+11	2	       	1.33E+11	IV 	
9805	APATEU                           	317010	2	9798	22	3	3	5	2	2.50E+11	250080	1000246	1.33E+11	IV 	
9814	BERECHIU                         	317011	2	9798	23	3	3	5	2	2.50E+11	250080	3000989	1.62E+15	V  	
9823	MO?IORI                          	317012	2	9798	23	3	3	5	2	2.50E+11	250080	3007749	2.83E+13	V  	
9832	ARCHI?                           	0	2	29	3	2	3	5	2	2.50E+11	2	       	1.33E+11	IV 	
9841	ARCHI?                           	317015	2	9832	22	3	3	5	2	2.50E+11	250081	1000274	1.33E+11	IV 	
9850	BÂRZE?TI                         	317016	2	9832	23	3	3	5	2	2.50E+11	250081	3000882	1.62E+15	V  	
9869	GRO?ENI                          	317017	2	9832	23	3	3	5	2	2.50E+11	250081	3005539	2.13E+13	V  	
9878	NERMI?                           	317018	2	9832	23	3	3	5	2	2.50E+11	250081	3007997	2.92E+11	V  	
9887	BATA                             	0	2	29	3	2	3	5	2	2.50E+11	2	       	16133613	IV 	
9896	BATA                             	317020	2	9887	22	3	3	5	2	2.50E+11	250082	1000517	16133613	IV 	
9903	BAC?U DE MIJLOC                  	317021	2	9887	23	3	3	5	2	2.50E+11	250082	3000398	1.61E+29	V  	
9912	BULCI                            	317022	2	9887	23	3	3	5	2	2.50E+11	250082	3001864	1638271723	V  	
9921	?ELA                             	317023	2	9887	23	3	3	5	2	2.50E+11	250082	3012353	23192713	V  	
10051	BÂRSA                            	0	2	29	3	2	3	5	2	2.50E+11	2	       	1615333413	IV 	
10060	BÂRSA                            	317025	2	10051	22	3	3	5	2	2.50E+11	250083	1000852	1615333413	IV 	
10079	ALDE?TI                          	317026	2	10051	23	3	3	5	2	2.50E+11	250083	3000121	1.33E+13	V  	
