SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL,FS2,FS3,POND,rang,fictiv
105703,TRESTIENI                        ,87238,52,105623,23,3,3,3,19,1.95318E+12,1953177,3012210,3.63319E+17,V  ,
105776,VALEA DRAGULUI                   ,0,52,528,3,2,3,3,19,1.95318E+12,19,       ,3.91327E+27,IV ,
105785,VALEA DRAGULUI                   ,87240,52,105776,22,3,3,3,19,1.95318E+12,1953178,1012735,3.91327E+27,IV ,
105874,VĂRĂŞTI                          ,0,52,528,3,2,3,3,19,1.95318E+12,19,       ,3.93933E+13,IV ,
105883,VĂRĂŞTI                          ,87245,52,105874,22,3,3,3,19,1.95318E+12,1953179,1013157,3.93933E+13,IV ,
105892,DOBRENI                          ,87245,52,105874,23,3,3,3,19,1.95318E+12,1953179,3004112,1.83016E+13,V  ,
105972,VÂNĂTORII MICI                   ,0,52,528,3,2,3,3,19,1.95318E+12,19,       ,3.91529E+27,IV ,
105981,VÂNĂTORII MICI                   ,87250,52,105972,22,3,3,3,19,1.95318E+12,1953180,1013235,3.91529E+27,IV ,
105990,CORBEANCA                        ,87251,52,105972,23,3,3,3,19,1.95318E+12,1953180,3003195,1.73033E+17,V  ,
106005,CUPELE                           ,87252,52,105972,23,3,3,3,19,1.95318E+12,1953180,3003707,1.73831E+11,V  ,
106014,IZVORU                           ,87253,52,105972,23,3,3,3,19,1.95318E+12,1953180,3006297,2.34239E+11,V  ,
106023,POIANA LUI STÂNGĂ                ,87254,52,105972,23,3,3,3,19,1.95318E+12,1953180,3009217,3.13023E+33,V  ,
106032,VÂLCELELE                        ,87256,52,105972,23,3,3,3,19,1.95318E+12,1953180,3013208,3.91527E+17,V  ,
106041,VÂNĂTORII MARI                   ,87257,52,105972,23,3,3,3,19,1.95318E+12,1953180,3013234,3.91529E+27,V  ,
106050,ZĂDĂRICIU                        ,87258,52,105972,23,3,3,3,19,1.95318E+12,1953180,3013618,4.24218E+17,V  ,
105909,VEDEA                            ,0,52,528,3,2,3,3,19,1.95318E+12,19,       ,3919181913,IV ,
105918,VEDEA                            ,87260,52,105909,22,3,3,3,19,1.95318E+12,1953181,1013275,3919181913,IV ,
181,JUDEŢUL GORJ                     ,0,18,1,40,1,0,4,20,2E+12,       ,       ,2.53818E+23,   ,
77812,MUNICIPIUL TÂRGU JIU             ,0,18,181,1,2,1,4,20,2.01136E+12,20,       ,2.83829E+39,II ,
77821,TÂRGU JIU                        ,210101,18,77812,9,3,1,4,20,2.01136E+12,2011357,1011892,3.61533E+17,II ,
77830,BÂRSEŞTI                         ,210001,18,77812,10,3,1,4,20,2.01136E+12,2011357,2000865,1.61533E+15,V  ,
77849,DRĂGOENI                         ,210002,18,77812,10,3,1,4,20,2.01136E+12,2011357,2004307,1.83333E+15,V  ,
77858,IEZURENI                         ,210003,18,77812,10,3,1,4,20,2.01136E+12,2011357,2006090,2.31942E+15,V  ,
77867,POLATA                           ,210004,18,77812,10,3,1,4,20,2.01136E+12,2011357,2009314,3.13027E+11,V  ,
77876,PREAJBA MARE                     ,210005,18,77812,10,3,1,4,20,2.01136E+12,2011357,2009464,3.13319E+23,V  ,
77885,ROMANEŞTI                        ,210006,18,77812,10,3,1,4,20,2.01136E+12,2011357,2010021,3.33028E+17,V  ,
77894,SLOBOZIA                         ,210007,18,77812,10,3,1,4,20,2.01136E+12,2011357,2011021,3.4273E+15,V  ,
77901,URSAŢI                           ,210008,18,77812,10,3,1,4,20,2.01136E+12,2011357,2012563,3.83334E+11,V  ,
78141,MUNICIPIUL MOTRU                 ,0,18,181,4,2,1,4,20,2.02136E+12,20,       ,2.83829E+31,II ,
78150,MOTRU                            ,215200,18,78141,9,3,1,4,20,2.02136E+12,2021356,1007741,2830363338,II ,
78169,DEALU POMILOR                    ,215201,18,78141,10,3,1,4,20,2.02136E+12,2021356,2003955,1.81913E+25,V  ,
78178,HORĂŞTI                          ,215202,18,78141,10,3,1,4,20,2.02136E+12,2021356,2005893,2.23033E+13,V  ,
78187,ÎNSURĂŢEI                        ,215203,18,78141,10,3,1,4,20,2.02136E+12,2021356,2006325,2.42934E+17,V  ,
78196,LEURDA                           ,215204,18,78141,10,3,1,4,20,2.02136E+12,2021356,2006611,2.71938E+11,V  ,
78212,LUPOIŢA                          ,215205,18,78141,11,3,1,4,20,2.02136E+12,2021356,3006907,2.73831E+13,V  ,
78203,PLOŞTINA                         ,215206,18,78141,10,3,1,4,20,2.02136E+12,2021356,2009047,3.1273E+15,V  ,
78230,RÂPA                             ,215207,18,78141,11,3,1,4,20,2.02136E+12,2021356,3009865,33153113,V  ,
78221,ROŞIUŢA                          ,215208,18,78141,11,3,1,4,20,2.02136E+12,2021356,3010093,3.3303E+13,V  ,
79308,ORAŞ BUMBEŞTI-JIU                ,0,18,181,2,2,1,4,20,2.03136E+12,20,       ,3.03313E+33,III,
79317,BUMBEŞTI-JIU                     ,215100,18,79308,17,3,1,4,20,2.03136E+12,2031360,1001878,1.63828E+23,III,
79326,CURTIŞOARA                       ,215101,18,79308,19,3,1,4,20,2.03136E+12,2031360,3003747,1.73833E+19,V  ,
79335,LĂZĂREŞTI                        ,215102,18,79308,19,3,1,4,20,2.03136E+12,2031360,3006531,2.72742E+17,V  ,
79344,PLEŞA                            ,215103,18,79308,19,3,1,4,20,2.03136E+12,2031360,3008981,3127191913,V  ,
79353,TETILA                           ,215104,18,79308,19,3,1,4,20,2.03136E+12,2031360,3011999,3.61936E+11,V  ,
78258,ORAŞ NOVACI                      ,0,18,181,2,2,1,4,20,2.03136E+12,20,       ,3.03313E+21,III,
78267,NOVACI                           ,215300,18,78258,17,3,1,4,20,2.03136E+12,2031361,1008083,2.93039E+11,III,
78276,BERCEŞTI                         ,215301,18,78258,19,3,1,4,20,2.03136E+12,2031361,3000978,1.61933E+15,V  ,
78285,HIRIŞEŞTI                        ,215302,18,78258,19,3,1,4,20,2.03136E+12,2031361,3005823,2.22333E+17,V  ,
78294,POCIOVALIŞTEA                    ,215303,18,78258,19,3,1,4,20,2.03136E+12,2031361,3009061,3.13017E+25,V  ,
78301,SITEŞTI                          ,215304,18,78258,19,3,1,4,20,2.03136E+12,2031361,3010968,3.42336E+13,V  ,
82895,ORAŞ ROVINARI                    ,0,18,181,2,2,1,4,20,2.03136E+12,20,       ,3.03313E+25,III,
79059,ROVINARI                         ,215400,18,82895,17,3,1,4,20,2.03136E+12,2031362,1010119,3.33039E+15,III,
82902,VÂRŢ                             ,215401,18,82895,18,3,1,4,20,2.03136E+12,2031362,2013402,39153336,V  ,
78329,ORAŞ TÂRGU CĂRBUNEŞTI            ,0,18,181,2,2,1,4,20,2.03136E+12,20,       ,3.03313E+41,III,
78338,TÂRGU CĂRBUNEŞTI                 ,215500,18,78329,17,3,1,4,20,2.03136E+12,2031363,1011889,3.61533E+31,III,
78347,BLAHNIŢA DE JOS                  ,215501,18,78329,19,3,1,4,20,2.03136E+12,2031363,3001129,1.62713E+29,V  ,
78356,CĂRBUNEŞTI-SAT                   ,215502,18,78329,19,3,1,4,20,2.03136E+12,2031363,3002259,1.71733E+27,V  ,
78365,COJANI                           ,215503,18,78329,19,3,1,4,20,2.03136E+12,2031363,3003049,1.73025E+11,V  ,
78374,CREŢEŞTI                         ,215504,18,78329,19,3,1,4,20,2.03136E+12,2031363,3003551,1.73319E+15,V  ,
78383,CURTEANA                         ,215505,18,78329,19,3,1,4,20,2.03136E+12,2031363,3003740,1.73833E+15,V  ,
78392,FLOREŞTENI                       ,215506,18,78329,19,3,1,4,20,2.03136E+12,2031363,3004781,2.0273E+19,V  ,
78409,MĂCEŞU                           ,215507,18,78329,19,3,1,4,20,2.03136E+12,2031363,3007055,2.82817E+11,V  ,
78418,POJOGENI                         ,215508,18,78329,19,3,1,4,20,2.03136E+12,2031363,3009309,3.13025E+15,V  ,
78427,ROGOJENI                         ,215509,18,78329,19,3,1,4,20,2.03136E+12,2031363,3010004,3.33021E+15,V  ,
78436,ŞTEFĂNEŞTI                       ,215510,18,78329,19,3,1,4,20,2.03136E+12,2031363,3011684,2.33619E+19,V  ,
82430,ORAŞ TISMANA                     ,0,18,181,2,2,1,4,20,2.03136E+12,20,       ,3.03313E+23,IV ,
82449,TISMANA                          ,217495,18,82430,17,3,1,4,20,2.03136E+12,2031364,1012061,3.62334E+13,IV ,
82458,CELEI                            ,217496,18,82430,19,3,1,4,20,2.03136E+12,2031364,3002452,1719271923,V  ,
82467,COSTENI                          ,217497,18,82430,19,3,1,4,20,2.03136E+12,2031364,3003341,1.73034E+13,V  ,
82476,GORNOVIŢA                        ,217498,18,82430,19,3,1,4,20,2.03136E+12,2031364,3005431,2.13033E+17,V  ,
82485,ISVARNA                          ,217499,18,82430,19,3,1,4,20,2.03136E+12,2031364,3006216,2.33439E+13,V  ,
82494,POCRUIA                          ,217501,18,82430,19,3,1,4,20,2.03136E+12,2031364,3009068,3.13017E+13,V  ,
82500,RACOŢI                           ,217502,18,82430,19,3,1,4,20,2.03136E+12,2031364,3009653,3.31317E+11,V  ,
82519,SOHODOL                          ,217503,18,82430,19,3,1,4,20,2.03136E+12,2031364,3011097,3.43022E+13,V  ,
82528,TOPEŞTI                          ,217504,18,82430,19,3,1,4,20,2.03136E+12,2031364,3012141,3.63031E+13,V  ,
82537,VÂLCELE                          ,217506,18,82430,19,3,1,4,20,2.03136E+12,2031364,3013197,3.91527E+13,V  ,
82546,VÂNATA                           ,217507,18,82430,19,3,1,4,20,2.03136E+12,2031364,3013219,3.91529E+11,V  ,
82617,ORAŞ TURCENI                     ,0,18,181,2,2,1,4,20,2.03137E+12,20,       ,3.03313E+23,IV ,
82626,TURCENI                          ,217520,18,82617,17,3,1,4,20,2.03137E+12,2031365,1012286,3.63833E+13,IV ,
82635,GÂRBOVU                          ,217521,18,82617,19,3,1,4,20,2.03137E+12,2031365,3005091,2.11533E+13,V  ,
82644,JILŢU                            ,217522,18,82617,18,3,1,4,20,2.03137E+12,2031365,3006378,2523272738,V  ,
82653,MURGEŞTI                         ,217523,18,82617,19,3,1,4,20,2.03137E+12,2031365,3007828,2.83833E+15,V  ,
82662,STRÂMBA-JIU                      ,217524,18,82617,19,3,1,4,20,2.03137E+12,2031365,3011314,3.43633E+21,V  ,
82671,VALEA VIEI                       ,217526,18,82617,19,3,1,4,20,2.03137E+12,2031365,3013020,3.91327E+19,V  ,
78454,ORAŞ ŢICLENI                     ,0,18,181,2,2,1,4,20,2.03137E+12,20,       ,3.03313E+23,III,
78463,ŢICLENI                          ,215600,18,78454,17,3,1,4,20,2.03137E+12,2031366,1012376,2.32317E+13,III,
78472,ALBENI                           ,0,18,181,3,2,3,4,20,2.05132E+12,20,       ,1.32716E+11,IV ,
78481,ALBENI                           ,217005,18,78472,22,3,3,4,20,2.05132E+12,2051320,1000088,1.32716E+11,IV ,
78490,BÂRZEIU DE GILORT                ,217006,18,78472,23,3,3,4,20,2.05132E+12,2051320,3000879,1.61533E+33,V  ,
78506,BOLBOCEŞTI                       ,217007,18,78472,23,3,3,4,20,2.05132E+12,2051320,3001321,1.63027E+19,V  ,
78515,DOSENI                           ,217008,18,78472,23,3,3,4,20,2.05132E+12,2051320,3004224,1.83034E+11,V  ,
78524,MIROSLOVENI                      ,217009,18,78472,23,3,3,4,20,2.05132E+12,2051320,3007567,2.82333E+21,V  ,
78533,PRUNEŞTI                         ,217011,18,78472,23,3,3,4,20,2.05132E+12,2051320,3009578,3.13338E+15,V  ,
78542,ALIMPEŞTI                        ,0,18,181,3,2,3,4,20,2.05132E+12,20,       ,1.32723E+17,IV ,
78551,ALIMPEŞTI                        ,217015,18,78542,22,3,3,4,20,2.05132E+12,2051321,1000143,1.32723E+17,IV ,
78560,CIUPERCENII DE OLTEŢ             ,217016,18,78542,23,3,3,4,20,2.05132E+12,2051321,3002923,1.72338E+39,V  ,
78579,CORŞORU                          ,217017,18,78542,23,3,3,4,20,2.05132E+12,2051321,3003309,1.73033E+13,V  ,
78588,NISTOREŞTI                       ,217018,18,78542,23,3,3,4,20,2.05132E+12,2051321,3008063,2.92334E+19,V  ,
78597,SÂRBEŞTI                         ,217019,18,78542,23,3,3,4,20,2.05132E+12,2051321,3010667,3.41533E+15,V  ,
78604,ANINOASA                         ,0,18,181,3,2,3,4,20,2.05132E+12,20,       ,1.32923E+15,IV ,
78613,ANINOASA                         ,217020,18,78604,22,3,3,4,20,2.05132E+12,2051322,1000230,1.32923E+15,IV ,
78622,BOBAIA                           ,217021,18,78604,23,3,3,4,20,2.05132E+12,2051322,3001171,1.63016E+11,V  ,
78631,COSTEŞTI                         ,217022,18,78604,23,3,3,4,20,2.05132E+12,2051322,3003355,1.73034E+15,V  ,
78640,GROŞEREA                         ,217023,18,78604,23,3,3,4,20,2.05132E+12,2051322,3005540,2.1333E+15,V  ,
78659,STERPOAIA                        ,217024,18,78604,23,3,3,4,20,2.05132E+12,2051322,3011262,3.43619E+17,V  ,
78668,ARCANI                           ,0,18,181,3,2,3,4,20,2.05132E+12,20,       ,1.33317E+11,IV ,
78677,ARCANI                           ,217025,18,78668,22,3,3,4,20,2.05132E+12,2051323,1000268,1.33317E+11,IV ,
78686,CÂMPOFENI                        ,217026,18,78668,23,3,3,4,20,2.05132E+12,2051323,3002345,1.71528E+17,V  ,
78695,SĂNĂTEŞTI                        ,217027,18,78668,23,3,3,4,20,2.05132E+12,2051323,3010473,3.43429E+17,V  ,
78702,STROIEŞTI                        ,217028,18,78668,23,3,3,4,20,2.05132E+12,2051323,3011345,3.43633E+17,V  ,
78711,BAIA DE FIER                     ,0,18,181,3,2,3,4,20,2.05132E+12,20,       ,1.61323E+23,IV ,
78720,BAIA DE FIER                     ,217030,18,78711,22,3,3,4,20,2.05132E+12,2051324,1000423,1.61323E+23,IV ,
78739,CERNĂDIA                         ,217031,18,78711,23,3,3,4,20,2.05132E+12,2051324,3002508,1.71933E+15,V  ,
78748,BĂLĂNEŞTI                        ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61627E+17,IV ,
78757,VOITEŞTII DIN VALE               ,217035,18,78748,22,3,3,4,20,2.05133E+12,2051325,1013525,3.93023E+35,IV ,
78766,BĂLĂNEŞTI                        ,217036,18,78748,23,3,3,4,20,2.05133E+12,2051325,3000650,1.61627E+17,V  ,
78775,BLIDARI                          ,217037,18,78748,23,3,3,4,20,2.05133E+12,2051325,3001161,1.62723E+13,V  ,
78784,CÂNEPEŞTI                        ,217038,18,78748,23,3,3,4,20,2.05133E+12,2051325,3002372,1.71529E+17,V  ,
78793,GLODENI                          ,217039,18,78748,23,3,3,4,20,2.05133E+12,2051325,3005343,2.1273E+13,V  ,
78800,OHABA                            ,217041,18,78748,23,3,3,4,20,2.05133E+12,2051325,3008214,3022131613,V  ,
78819,VOITEŞTII DIN DEAL               ,217042,18,78748,23,3,3,4,20,2.05133E+12,2051325,3013526,3.93023E+35,V  ,
77910,BĂLEŞTI                          ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61627E+13,IV ,
77929,BĂLEŞTI                          ,217045,18,77910,22,3,3,4,20,2.05133E+12,2051326,1000669,1.61627E+13,IV ,
77938,CEAURU                           ,217046,18,77910,23,3,3,4,20,2.05133E+12,2051326,3002436,1.71913E+11,V  ,
77947,CORNEŞTI                         ,217047,18,77910,23,3,3,4,20,2.05133E+12,2051326,3003259,1.73033E+15,V  ,
77956,GĂVĂNEŞTI                        ,217048,18,77910,23,3,3,4,20,2.05133E+12,2051326,3005061,2.12139E+17,V  ,
77965,RASOVA                           ,217049,18,77910,23,3,3,4,20,2.05133E+12,2051326,3009708,3.31334E+11,V  ,
77974,STOLOJANI                        ,217051,18,77910,23,3,3,4,20,2.05133E+12,2051326,3011293,3.4363E+17,V  ,
77983,TĂLPĂŞEŞTI                       ,217052,18,77910,23,3,3,4,20,2.05133E+12,2051326,3011791,3.63627E+19,V  ,
77992,TĂMĂŞEŞTI                        ,217053,18,77910,23,3,3,4,20,2.05133E+12,2051326,3011806,3.63628E+17,V  ,
78007,VOINIGEŞTI                       ,217054,18,77910,23,3,3,4,20,2.05133E+12,2051326,3013521,3.93023E+19,V  ,
78828,BĂRBĂTEŞTI                       ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61633E+19,IV ,
78837,BĂRBĂTEŞTI                       ,217055,18,78828,22,3,3,4,20,2.05133E+12,2051327,1000757,1.61633E+19,IV ,
78846,MUSCULEŞTI                       ,217056,18,78828,23,3,3,4,20,2.05133E+12,2051327,3007837,2.83834E+19,V  ,
78855,PETREŞTI                         ,217057,18,78828,23,3,3,4,20,2.05133E+12,2051327,3008779,3.11936E+15,V  ,
78864,SOCU                             ,217058,18,78828,23,3,3,4,20,2.05133E+12,2051327,3011085,34301738,V  ,
79004,BÂLTENI                          ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61527E+13,IV ,
79013,BÂLTENI                          ,217060,18,79004,22,3,3,4,20,2.05133E+12,2051328,1000813,1.61527E+13,IV ,
79022,COCORENI                         ,217061,18,79004,23,3,3,4,20,2.05133E+12,2051328,3003027,1.73017E+15,V  ,
79031,MOI                              ,217062,18,79004,23,3,3,4,20,2.05133E+12,2051328,3007651,283023,V  ,
79040,PEŞTEANA JIU                     ,217063,18,79004,23,3,3,4,20,2.05133E+12,2051328,3008729,3.11919E+23,V  ,
79068,VLĂDULENI                        ,217064,18,79004,23,3,3,4,20,2.05133E+12,2051328,3013491,3.92727E+17,V  ,
78873,BENGEŞTI-CIOCADIA                ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61929E+33,IV ,
78882,BENGEŞTI                         ,217067,18,78873,22,3,3,4,20,2.05133E+12,2051329,1000963,1.61929E+15,IV ,
78891,BĂLCEŞTI                         ,217066,18,78873,23,3,3,4,20,2.05133E+12,2051329,3000660,1.61627E+15,V  ,
78908,BIRCII                           ,217065,18,78873,23,3,3,4,20,2.05133E+12,2051329,3001092,1.62333E+11,V  ,
78917,CIOCADIA                         ,217069,18,78873,23,3,3,4,20,2.05133E+12,2051329,3002769,1.7233E+15,V  ,
78926,BERLEŞTI                         ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.61933E+15,IV ,
78935,BERLEŞTI                         ,217070,18,78926,22,3,3,4,20,2.05133E+12,2051330,1001021,1.61933E+15,IV ,
78944,BÂRZEIU                          ,217071,18,78926,23,3,3,4,20,2.05133E+12,2051330,3000878,1.61533E+13,V  ,
78953,GÂLCEŞTI                         ,217072,18,78926,23,3,3,4,20,2.05133E+12,2051330,3005065,2.11527E+15,V  ,
78962,LIHULEŞTI                        ,217073,18,78926,23,3,3,4,20,2.05133E+12,2051330,3006624,2.72322E+17,V  ,
78971,PÂRÂU VIU                        ,217074,18,78926,23,3,3,4,20,2.05133E+12,2051330,3008647,3.11533E+17,V  ,
78980,SCRADA                           ,217076,18,78926,23,3,3,4,20,2.05133E+12,2051330,3010765,3.41733E+11,V  ,
78999,SCURTU                           ,217077,18,78926,23,3,3,4,20,2.05133E+12,2051330,3010776,3.41738E+11,V  ,
79077,BOLBOŞI                          ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.63027E+13,IV ,
79086,BOLBOŞI                          ,217080,18,79077,22,3,3,4,20,2.05133E+12,2051331,1001322,1.63027E+13,IV ,
79095,BĂLĂCEŞTI                        ,217081,18,79077,23,3,3,4,20,2.05133E+12,2051331,3000642,1.61627E+17,V  ,
79102,BOLBOASA                         ,217082,18,79077,23,3,3,4,20,2.05133E+12,2051331,3001320,1.63027E+15,V  ,
79111,IGIROSU                          ,217083,18,79077,23,3,3,4,20,2.05133E+12,2051331,3006100,2.32123E+13,V  ,
79120,MICLOSU                          ,217084,18,79077,23,3,3,4,20,2.05133E+12,2051331,3007418,2.82317E+13,V  ,
79139,OHABA-JIU                        ,217086,18,79077,23,3,3,4,20,2.05133E+12,2051331,3008217,3.02213E+17,V  ,
79148,VALEA                            ,217087,18,79077,23,3,3,4,20,2.05133E+12,2051331,3012643,3913271913,V  ,
79157,BORĂSCU                          ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.63033E+13,IV ,
79166,BORĂSCU                          ,217090,18,79157,22,3,3,4,20,2.05133E+12,2051332,1001356,1.63033E+13,IV ,
79175,BANIU                            ,217091,18,79157,23,3,3,4,20,2.05133E+12,2051332,3000482,1613292338,V  ,
79184,CALAPĂRU                         ,217092,18,79157,23,3,3,4,20,2.05133E+12,2051332,3002005,1.71327E+15,V  ,
79193,GURA-MENŢI                       ,217093,18,79157,23,3,3,4,20,2.05133E+12,2051332,3005614,2.13833E+19,V  ,
79200,MENŢII DIN DOS                   ,217094,18,79157,23,3,3,4,20,2.05133E+12,2051332,3007341,2.81929E+27,V  ,
79219,MILUTA                           ,217096,18,79157,23,3,3,4,20,2.05133E+12,2051332,3007521,2.82327E+11,V  ,
79228,SCORUŞU                          ,217097,18,79157,23,3,3,4,20,2.05133E+12,2051332,3010764,3.4173E+13,V  ,
79237,BRĂNEŞTI                         ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.63333E+15,IV ,
79246,BRĂNEŞTI                         ,217100,18,79237,22,3,3,4,20,2.05133E+12,2051333,1001583,1.63333E+15,IV ,
79255,BĂDEŞTI                          ,217101,18,79237,23,3,3,4,20,2.05133E+12,2051333,3000576,1.61618E+13,V  ,
79264,BREBENEI                         ,217102,18,79237,23,3,3,4,20,2.05133E+12,2051333,3001636,1.63319E+15,V  ,
79273,CAPU DEALULUI                    ,217103,18,79237,23,3,3,4,20,2.05133E+12,2051333,3002038,1.71331E+25,V  ,
79282,GILORTU                          ,217104,18,79237,23,3,3,4,20,2.05133E+12,2051333,3005268,2.12327E+13,V  ,
79291,PÂRÂU                            ,217106,18,79237,23,3,3,4,20,2.05133E+12,2051333,3008637,3115331538,V  ,
79362,BUMBEŞTI-PIŢIC                   ,0,18,181,3,2,3,4,20,2.05133E+12,20,       ,1.63828E+27,IV ,
79371,BUMBEŞTI-PIŢIC                   ,217110,18,79362,22,3,3,4,20,2.05133E+12,2051334,1001879,1.63828E+27,IV ,
79380,CÂRLIGEI                         ,217111,18,79362,23,3,3,4,20,2.05133E+12,2051334,3002392,1.71533E+15,V  ,
79399,POIENARI                         ,217112,18,79362,23,3,3,4,20,2.05133E+12,2051334,3009258,3.13023E+15,V  ,
79406,BUSTUCHIN                        ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.63834E+17,IV ,
79415,BUSTUCHIN                        ,217115,18,79406,22,3,3,4,20,2.05134E+12,2051335,1001939,1.63834E+17,IV ,
79424,CIONŢI                           ,217116,18,79406,23,3,3,4,20,2.05134E+12,2051335,3002814,1.7233E+11,V  ,
79433,MOTORGI                          ,217117,18,79406,23,3,3,4,20,2.05134E+12,2051335,3007739,2.83036E+13,V  ,
79442,NĂMETE                           ,217118,18,79406,23,3,3,4,20,2.05134E+12,2051335,3007881,2.92928E+11,V  ,
79460,POIANA-SECIURI                   ,217119,18,79406,23,3,3,4,20,2.05134E+12,2051335,3009237,3.13023E+27,V  ,
79451,POIENIŢA                         ,217121,18,79406,23,3,3,4,20,2.05134E+12,2051335,3009301,3.13023E+15,V  ,
79479,POJARU                           ,217122,18,79406,23,3,3,4,20,2.05134E+12,2051335,3009306,3.13025E+11,V  ,
79488,VALEA POJARULUI                  ,217123,18,79406,23,3,3,4,20,2.05134E+12,2051335,3012910,3.91327E+29,V  ,
79497,CĂPRENI                          ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.71731E+13,IV ,
79503,CĂPRENI                          ,217125,18,79497,22,3,3,4,20,2.05134E+12,2051336,1002230,1.71731E+13,IV ,
79512,ALUNIŞ                           ,217126,18,79497,23,3,3,4,20,2.05134E+12,2051336,3000178,1.32738E+11,V  ,
79521,BRĂTEŞTI                         ,217127,18,79497,23,3,3,4,20,2.05134E+12,2051336,3001601,1.63333E+15,V  ,
79530,BULBUCENI                        ,217128,18,79497,23,3,3,4,20,2.05134E+12,2051336,3001863,1.63827E+17,V  ,
79549,CETATEA                          ,217129,18,79497,23,3,3,4,20,2.05134E+12,2051336,3002542,1.71936E+13,V  ,
79558,CORNETU                          ,217131,18,79497,23,3,3,4,20,2.05134E+12,2051336,3003265,1.73033E+13,V  ,
79567,DEALU SPIREI                     ,217132,18,79497,23,3,3,4,20,2.05134E+12,2051336,3003960,1.81913E+23,V  ,
79576,SATU NOU                         ,217133,18,79497,23,3,3,4,20,2.05134E+12,2051336,3010342,3.41336E+15,V  ,
79585,CĂTUNELE                         ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.71736E+15,IV ,
79594,CĂTUNELE                         ,217135,18,79585,22,3,3,4,20,2.05134E+12,2051337,1002296,1.71736E+15,IV ,
79601,DEALU VIILOR                     ,217136,18,79585,23,3,3,4,20,2.05134E+12,2051337,3003967,1.81913E+23,V  ,
79610,LUPOAIA                          ,217137,18,79585,23,3,3,4,20,2.05134E+12,2051337,3006906,2.73831E+13,V  ,
79629,STEIC                            ,217138,18,79585,23,3,3,4,20,2.05134E+12,2051337,3011232,3436192317,V  ,
79638,VALEA MÂNĂSTIRII                 ,217139,18,79585,23,3,3,4,20,2.05134E+12,2051337,3012857,3.91327E+31,V  ,
79647,VALEA PERILOR                    ,217141,18,79585,23,3,3,4,20,2.05134E+12,2051337,3012898,3.91327E+25,V  ,
79736,CÂLNIC                           ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.71527E+11,IV ,
79745,CÂLNIC                           ,217145,18,79736,22,3,3,4,20,2.05134E+12,2051338,1002325,1.71527E+11,IV ,
79754,CÂLNICU DE SUS                   ,217146,18,79736,23,3,3,4,20,2.05134E+12,2051338,3002326,1.71527E+27,V  ,
79763,DIDILEŞTI                        ,217147,18,79736,23,3,3,4,20,2.05134E+12,2051338,3004056,1.82318E+17,V  ,
79772,GĂLEŞOAIA                        ,217148,18,79736,23,3,3,4,20,2.05134E+12,2051338,3005025,2.12127E+17,V  ,
79781,HODOREASCA                       ,217149,18,79736,23,3,3,4,20,2.05134E+12,2051338,3005853,2.23018E+19,V  ,
79790,PIEPTANI                         ,217151,18,79736,23,3,3,4,20,2.05134E+12,2051338,3008843,3.12319E+15,V  ,
79807,PINOASA                          ,217152,18,79736,23,3,3,4,20,2.05134E+12,2051338,3008888,3.12329E+13,V  ,
79816,STEJEREI                         ,217153,18,79736,23,3,3,4,20,2.05134E+12,2051338,3011257,3.43619E+15,V  ,
79825,VÂLCEAUA                         ,217154,18,79736,23,3,3,4,20,2.05134E+12,2051338,3013188,3.91527E+15,V  ,
79656,CIUPERCENI                       ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.72338E+19,IV ,
79665,CIUPERCENI                       ,217155,18,79656,22,3,3,4,20,2.05134E+12,2051339,1002922,1.72338E+19,IV ,
79674,BOBOIEŞTI                        ,217156,18,79656,23,3,3,4,20,2.05134E+12,2051339,3001188,1.63016E+17,V  ,
79683,PEŞTEANA-VULCAN                  ,217157,18,79656,23,3,3,4,20,2.05134E+12,2051339,3008730,3.11919E+29,V  ,
79692,PRIPORU                          ,217158,18,79656,23,3,3,4,20,2.05134E+12,2051339,3009523,3.13323E+13,V  ,
79709,STRÂMBA VULCAN                   ,217159,18,79656,23,3,3,4,20,2.05134E+12,2051339,3011315,3.43633E+27,V  ,
79718,VÂRTOPU                          ,217161,18,79656,23,3,3,4,20,2.05134E+12,2051339,3013267,3.91533E+13,V  ,
79727,ZORZILA                          ,217162,18,79656,23,3,3,4,20,2.05134E+12,2051339,3013732,4.23033E+13,V  ,
79834,CRASNA                           ,0,18,181,3,2,3,4,20,2.05134E+12,20,       ,1.73313E+11,IV ,
