SIRUTA	DENLOC	CODP	JUD	SIRSUP	TIP	NIV	MED	REGIUNE	FSJ	FSL	FS2	FS3	POND	rang	fictiv
5700	MIHALT                           	0	1	10	3	2	3	7	1	0150036000000	01     	       	282322132727                                                      	IV 	
5719	MIHALT                           	517465	1	5700	22	3	3	7	1	0150036300402	0150036	1007467	282322132727                                                      	IV 	
5728	CISTEI                           	517466	1	5700	23	3	3	7	1	0150036700131	0150036	3002866	172334361923                                                      	V  	
5737	OBREJA                           	517467	1	5700	23	3	3	7	1	0150036700433	0150036	3008142	301633192513                                                      	V  	
5746	ZARIES                           	517468	1	5700	23	3	3	7	1	0150036700714	0150036	3013638	424233231919                                                      	V  	
5755	MIRASLAU                         	0	1	10	3	2	3	7	1	0150037000000	01     	       	2823333334272738                                                  	IV 	
5764	MIRASLAU                         	517470	1	5755	22	3	3	7	1	0150037300405	0150037	1007538	2823333334272738                                                  	IV 	
5773	CICAU                            	517471	1	5755	23	3	3	7	1	0150037700126	0150037	3002727	1723171738                                                        	V  	
5782	DECEA                            	517472	1	5755	23	3	3	7	1	0150037700196	0150037	3003971	1819171913                                                        	V  	
5791	LOPADEA VECHE                    	517473	1	5755	23	3	3	7	1	0150037700353	0150037	3006720	27303113181913003919172219                                        	V  	
5808	ORMENIS                          	517474	1	5755	23	3	3	7	1	0150037700446	0150037	3008335	30332819292323                                                    	V  	
5817	RACHIS                           	517476	1	5755	23	3	3	7	1	0150037700516	0150037	3009648	331317222323                                                      	V  	
5826	MOGOS                            	0	1	10	3	2	3	7	1	0150038000000	01     	       	2830213030                                                        	IV 	
5835	MOGOS                            	517480	1	5826	22	3	3	7	1	0150038300408	0150038	1007636	2830213030                                                        	IV 	
5844	BARBESTI                         	517481	1	5826	23	3	3	7	1	0150038700034	0150038	3000759	1616331619193623                                                  	V  	
5853	BARLESTI                         	517482	1	5826	23	3	3	7	1	0150038700037	0150038	3000839	1615332719193623                                                  	V  	
5862	BARLESTI-CATUN                   	517483	1	5826	23	3	3	7	1	0150038700040	0150038	3000841	1615332719193623011717363829                                      	V  	
5871	BARZOGANI                        	517484	1	5826	23	3	3	7	1	0150038700043	0150038	3000884	161533423021132923                                                	V  	
5880	BOCESTI                          	517486	1	5826	23	3	3	7	1	0150038700059	0150038	3001197	16301719193623                                                    	V  	
5899	BOGDANESTI                       	517487	1	5826	23	3	3	7	1	0150038700064	0150038	3001265	16302118182919193623                                              	V  	
5906	BUTESTI                          	517488	1	5826	23	3	3	7	1	0150038700093	0150038	3001960	16383619193623                                                    	V  	
5915	COJOCANI                         	517489	1	5826	23	3	3	7	1	0150038700146	0150038	3003055	1730253017132923                                                  	V  	
5924	CRISTESTI                        	517491	1	5826	23	3	3	7	1	0150038700165	0150038	3003573	173323343619193623                                                	V  	
5933	MAMALIGANI                       	517492	1	5826	23	3	3	7	1	0150038700382	0150038	3007157	28282828272321132923                                              	V  	
5942	NEGRESTI                         	517493	1	5826	23	3	3	7	1	0150038700425	0150038	3007954	2919213319193623                                                  	V  	
5951	ONCESTI                          	517494	1	5826	23	3	3	7	1	0150038700443	0150038	3008274	30291719193623                                                    	V  	
5960	POIENILE-MOGOS                   	517496	1	5826	23	3	3	7	1	0150038700497	0150038	3009291	3130231929232719012830213030                                      	V  	
5979	TOMESTI                          	517497	1	5826	23	3	3	7	1	0150038700620	0150038	3012108	36302819193623                                                    	V  	
5997	VALEA BARNII                     	517498	1	5826	23	3	3	7	1	0150038700646	0150038	3012663	391327191300161333292323                                          	V  	
5988	VALEA BARLUTESTI                 	517499	1	5826	23	3	3	7	1	0150038700647	0150038	3012666	39132719130016153327383819193623                                  	V  	
6002	VALEA COCESTI                    	517501	1	5826	23	3	3	7	1	0150038700653	0150038	3012711	39132719130017301719193623                                        	V  	
6011	VALEA GIOGESTI                   	517502	1	5826	23	3	3	7	1	0150038700655	0150038	3012749	3913271913002123302119193623                                      	V  	
6020	VALEA MLACII                     	517503	1	5826	23	3	3	7	1	0150038700667	0150038	3012869	391327191300282713172323                                          	V  	
6039	VALEA TUPILOR                    	517504	1	5826	23	3	3	7	1	0150038700675	0150038	3012994	39132719130000383123273033                                        	V  	
6048	NOSLAC                           	0	1	10	3	2	3	7	1	0150043000000	01     	       	293030271317                                                      	IV 	
6057	NOSLAC                           	517515	1	6048	22	3	3	7	1	0150043300430	0150043	1008077	293030271317                                                      	IV 	
6066	CAPTALAN                         	517516	1	6048	23	3	3	7	1	0150043700103	0150043	3002237	1717313636271329                                                  	V  	
6075	COPAND                           	517517	1	6048	23	3	3	7	1	0150043700150	0150043	3003171	173031132918                                                      	V  	
6084	GABUD                            	517518	1	6048	23	3	3	7	1	0150043700256	0150043	3004997	2121163818                                                        	V  	
6093	STANA DE MURES                   	517519	1	6048	23	3	3	7	1	0150043700577	0150043	3011211	3436152913001819002838331919                                      	V  	
6100	VALEA CIUCIULUI                  	517521	1	6048	23	3	3	7	1	0150043700652	0150043	3012709	391327191300172338172338273823                                    	V  	
6119	OCOLIS                           	0	1	10	3	2	3	7	1	0150044000000	01     	       	301730272323                                                      	IV 	
6128	OCOLIS                           	517525	1	6119	22	3	3	7	1	0150044300437	0150044	1008168	301730272323                                                      	IV 	
6137	LUNCA LARGA                      	517526	1	6119	23	3	3	7	1	0150044700363	0150044	3006837	2738291713002713332121                                            	V  	
6146	RUNC                             	517527	1	6119	23	3	3	7	1	0150044700537	0150044	3010162	33382917                                                          	V  	
6155	VIDOLM                           	517528	1	6119	23	3	3	7	1	0150044700701	0150044	3013338	392318302728                                                      	V  	
6164	OHABA                            	0	1	10	3	2	3	7	1	0150045000000	01     	       	3022131613                                                        	IV 	
6173	OHABA                            	517530	1	6164	22	3	3	7	1	0150045300439	0150045	1008211	3022131613                                                        	IV 	
6182	COLIBI                           	517531	1	6164	23	3	3	7	1	0150045700148	0150045	3003079	173027231623                                                      	V  	
6191	MAGHIERAT                        	517532	1	6164	23	3	3	7	1	0150045700377	0150045	3007085	282821222319331336                                                	V  	
6208	SECASEL                          	517533	1	6164	23	3	3	7	1	0150045700561	0150045	3010805	34191717171927                                                    	V  	
6217	PIANU                            	0	1	10	3	2	3	7	1	0150053000000	01     	       	3123132938                                                        	IV 	
6226	PIANU DE SUS                     	517537	1	6217	22	3	3	7	1	0150053300472	0150053	1008814	312313293800181900343834                                          	IV 	
6235	PIANU DE JOS                     	517536	1	6217	23	3	3	7	1	0150053700471	0150053	3008813	312313293800181900253034                                          	V  	
6244	PLAIURI                          	517538	1	6217	23	3	3	7	1	0150053700478	0150053	3008954	31271323383323                                                    	V  	
6253	PURCARETI                        	517539	1	6217	23	3	3	7	1	0150053700514	0150053	3009617	313833171733191923                                                	V  	
6262	STRUNGARI                        	517541	1	6217	23	3	3	7	1	0150053700580	0150053	3011353	343633382921133323                                                	V  	
6271	POIANA VADULUI                   	0	1	10	3	2	3	7	1	0150054000000	01     	       	3130231329130039131838273823                                      	IV 	
6280	POIANA VADULUI                   	517545	1	6271	22	3	3	7	1	0150054300493	0150054	1009248	3130231329130039131838273823                                      	IV 	
6299	COSTESTI                         	517546	1	6271	23	3	3	7	1	0150054700155	0150054	3003345	1730343619193623                                                  	V  	
6306	DUDUIENI                         	517547	1	6271	23	3	3	7	1	0150054700215	0150054	3004372	1838183823192923                                                  	V  	
6315	FAGETU DE JOS                    	517548	1	6271	23	3	3	7	1	0150054700234	0150054	3004565	20202119363800181900253034                                        	V  	
6324	FAGETU DE SUS                    	517549	1	6271	23	3	3	7	1	0150054700235	0150054	3004566	20202119363800181900343834                                        	V  	
6333	HANASESTI                        	517551	1	6271	23	3	3	7	1	0150054700294	0150054	3005731	222229292919193623                                                	V  	
6342	LUPAIESTI                        	517552	1	6271	23	3	3	7	1	0150054700370	0150054	3006891	273831312319193623                                                	V  	
6351	MORCANESTI                       	517553	1	6271	23	3	3	7	1	0150054700411	0150054	3007693	28303317172919193623                                              	V  	
6360	PASTESTI                         	517554	1	6271	23	3	3	7	1	0150054700452	0150054	3008569	3131313619193623                                                  	V  	
6379	PETELEI                          	517556	1	6271	23	3	3	7	1	0150054700465	0150054	3008750	31193619271923                                                    	V  	
6388	STANESTI                         	517557	1	6271	23	3	3	7	1	0150054700574	0150054	3011185	3436362919193623                                                  	V  	
6397	PONOR                            	0	1	10	3	2	3	7	1	0150055000000	01     	       	3130293033                                                        	IV 	
6404	PONOR                            	517565	1	6397	22	3	3	7	1	0150055300501	0150055	1009329	3130293033                                                        	IV 	
6413	DUPA DEAL                        	517566	1	6397	23	3	3	7	1	0150055700223	0150055	3004472	183831130018191327                                                	V  	
6422	GEOGEL                           	517567	1	6397	23	3	3	7	1	0150055700269	0150055	3005141	211930211927                                                      	V  	
6431	MACARESTI                        	517568	1	6397	23	3	3	7	1	0150055700376	0150055	3007052	282817173319193623                                                	V  	
6459	VALE IN JOS                      	517569	1	6397	23	3	3	7	1	0150055700643	0150055	3012640	3913271900232900253034                                            	V  	
6440	VALEA BUCURULUI                  	517571	1	6397	23	3	3	7	1	0150055700649	0150055	3012684	391327191300163817383338273823                                    	V  	
6468	POSAGA                           	0	1	10	3	2	3	7	1	0150056000000	01     	       	313030132113                                                      	IV 	
6477	POSAGA DE JOS                    	517581	1	6468	22	3	3	7	1	0150056300506	0150056	1009407	31303013211300181900253034                                        	IV 	
6486	CORTESTI                         	517576	1	6468	23	3	3	7	1	0150056700154	0150056	3003310	1730333319193623                                                  	V  	
6495	INCESTI                          	517577	1	6468	23	3	3	7	1	0150056700317	0150056	3006145	23291719193623                                                    	V  	
6501	LUNCA                            	517578	1	6468	23	3	3	7	1	0150056700358	0150056	3006786	2738291713                                                        	V  	
6510	ORASTI                           	517579	1	6468	23	3	3	7	1	0150056700444	0150056	3008311	303333333623                                                      	V  	
6529	POSAGA DE SUS                    	517582	1	6468	23	3	3	7	1	0150056700507	0150056	3009408	31303013211300181900343834                                        	V  	
6538	SAGAGEA                          	517583	1	6468	23	3	3	7	1	0150056700541	0150056	3010244	34132113211913                                                    	V  	
6547	RADESTI                          	0	1	10	3	2	3	7	1	0150057000000	01     	       	33331819193623                                                    	IV 	
6556	RADESTI                          	517585	1	6547	22	3	3	7	1	0150057300520	0150057	1009768	33331819193623                                                    	IV 	
6565	LEORINT                          	517586	1	6547	23	3	3	7	1	0150057700345	0150057	3006575	27193033232929                                                    	V  	
6574	MESCREAC                         	517587	1	6547	23	3	3	7	1	0150057700398	0150057	3007396	2819191733191317                                                  	V  	
6583	SOIMUS                           	517588	1	6547	23	3	3	7	1	0150057700594	0150057	3011631	173023283838                                                      	V  	
6627	RAMET                            	0	1	10	3	2	3	7	1	0150058000000	01     	       	3315281919                                                        	IV 	
6636	RAMET                            	517590	1	6627	22	3	3	7	1	0150058300525	0150058	1009848	3315281919                                                        	IV 	
6645	BOTANI                           	517591	1	6627	23	3	3	7	1	0150058700074	0150058	3001462	163030132923                                                      	V  	
6654	BRADESTI                         	517592	1	6627	23	3	3	7	1	0150058700077	0150058	3001552	1633331819193623                                                  	V  	
6663	CHEIA                            	517593	1	6627	23	3	3	7	1	0150058700122	0150058	3002575	1722192313                                                        	V  	
6672	COTORASTI                        	517594	1	6627	23	3	3	7	1	0150058700159	0150058	3003421	173036303333333623                                                	V  	
6681	FLORESTI                         	517596	1	6627	23	3	3	7	1	0150058700248	0150058	3004787	2027303319193623                                                  	V  	
6690	OLTENI                           	517597	1	6627	23	3	3	7	1	0150058700442	0150058	3008263	302736192923                                                      	V  	
6707	VALEA FAGETULUI                  	517598	1	6627	23	3	3	7	1	0150058700654	0150058	3012740	391327191300202021193638273823                                    	V  	
6716	VALEA INZELULUI                  	517599	1	6627	23	3	3	7	1	0150058700658	0150058	3012765	391327191300232942192738273823                                    	V  	
6725	VALEA MANASTIRII                 	517601	1	6627	23	3	3	7	1	0150058700665	0150058	3012852	39132719130028282929343623332323                                  	V  	
6734	VALEA POIENII                    	517602	1	6627	23	3	3	7	1	0150058700671	0150058	3012907	39132719130031302319292323                                        	V  	
6743	VALEA UZEI                       	517603	1	6627	23	3	3	7	1	0150058700677	0150058	3013012	39132719130038421923                                              	V  	
6752	VLADESTI                         	517604	1	6627	23	3	3	7	1	0150058700709	0150058	3013475	3927271819193623                                                  	V  	
6592	RIMETEA                          	0	1	10	3	2	3	7	1	0150059000000	01     	       	33232819361913                                                    	IV 	
6609	RIMETEA                          	517610	1	6592	22	3	3	7	1	0150059300528	0150059	1009973	33232819361913                                                    	IV 	
6618	COLTESTI                         	517611	1	6592	23	3	3	7	1	0150059700149	0150059	3003100	1730272719193623                                                  	V  	
6930	ROSIA DE SECAS                   	0	1	10	3	2	3	7	1	0150060000000	01     	       	3330302313001819003419171313                                      	IV 	
6949	ROSA DE SECAS                    	517640	1	6930	22	3	3	7	1	0150060300531	0150060	1010069	33303013001819003419171313                                        	IV 	
6958	TAU                              	517641	1	6930	23	3	3	7	1	0150060700606	0150060	3011853	363638                                                            	V  	
6967	UNGUREI                          	517642	1	6930	23	3	3	7	1	0150060700639	0150060	3012491	38292138331923                                                    	V  	
6761	ROSIA MONTANA                    	0	1	10	3	2	3	7	1	0150061000000	01     	       	33303023130028302936132929                                        	IV 	
6770	ROSIA MONTANA                    	517615	1	6761	22	3	3	7	1	0150061300533	0150061	1010071	33303023130028302936132929                                        	IV 	
6789	BALMOSESTI                       	517616	1	6761	23	3	3	7	1	0150061700031	0150061	3000674	16162728303019193623                                              	V  	
6798	BLIDESTI                         	517617	1	6761	23	3	3	7	1	0150061700056	0150061	3001164	1627231819193623                                                  	V  	
6805	BUNTA                            	517618	1	6761	23	3	3	7	1	0150061700090	0150061	3001901	1638293613                                                        	V  	
6814	CARPINIS                         	517619	1	6761	23	3	3	7	1	0150061700106	0150061	3002267	1717333123292323                                                  	V  	
6823	COASTA HENTII                    	517621	1	6761	23	3	3	7	1	0150061700141	0150061	3002991	17301334361300221929292323                                        	V  	
6832	CORNA                            	517622	1	6761	23	3	3	7	1	0150061700151	0150061	3003238	1730332913                                                        	V  	
6841	CURATURI                         	517623	1	6761	23	3	3	7	1	0150061700171	0150061	3003713	1738333336383323                                                  	V  	
6850	DAROAIA                          	517624	1	6761	23	3	3	7	1	0150061700177	0150061	3003855	18183330132313                                                    	V  	
6869	GARDA-BARBULESTI                 	517626	1	6761	23	3	3	7	1	0150061700265	0150061	3005098	21153318130116163316382719193623                                  	V  	
6878	GURA ROSIEI                      	517627	1	6761	23	3	3	7	1	0150061700288	0150061	3005622	2138331300333030231923                                            	V  	
6887	IACOBESTI                        	517628	1	6761	23	3	3	7	1	0150061700310	0150061	3006001	231317301619193623                                                	V  	
6896	IGNATESTI                        	517629	1	6761	23	3	3	7	1	0150061700315	0150061	3006101	232129292919193623                                                	V  	
6903	SOAL                             	517631	1	6761	23	3	3	7	1	0150061700592	0150061	3011616	23301327                                                          	V  	
6912	TARINA                           	517632	1	6761	23	3	3	7	1	0150061700633	0150061	3012329	271333232913                                                      	V  	
6921	VARTOP                           	517633	1	6761	23	3	3	7	1	0150061700697	0150061	3013265	391533363031                                                      	V  	
6976	SALCIUA                          	0	1	10	3	2	3	7	1	0150062000000	01     	       	34342717233813                                                    	IV 	
6985	SALCIUA DE JOS                   	517648	1	6976	22	3	3	7	1	0150062300544	0150062	1010437	3434271723381300181900253034                                      	IV 	
6994	DEALU CASELOR                    	517646	1	6976	23	3	3	7	1	0150062700184	0150062	3003915	18191327380017133419273033                                        	V  	
7008	DUMESTI                          	517647	1	6976	23	3	3	7	1	0150062700221	0150062	3004448	18382819193623                                                    	V  	
7017	SALCIUA DE SUS                   	517649	1	6976	23	3	3	7	1	0150062700545	0150062	3010438	3434271723381300181900343834                                      	V  	
7026	SUB PIATRA                       	517651	1	6976	23	3	3	7	1	0150062700582	0150062	3011378	34381600312313363333                                              	V  	
7035	VALEA LARGA                      	517652	1	6976	23	3	3	7	1	0150062700659	0150062	3012772	3913271913002713332121                                            	V  	
7044	SALISTEA                         	0	1	10	3	2	3	7	1	0150063000000	01     	       	3434272323361913                                                  	IV 	
7053	SALISTEA                         	517655	1	7044	22	3	3	7	1	0150063300546	0150063	1010462	3434272323361913                                                  	IV 	
7062	MARGINENI                        	517656	1	7044	23	3	3	7	1	0150063700387	0150063	3007223	282833212329192923                                                	V  	
7071	SALISTEA-DEAL                    	517657	1	7044	23	3	3	7	1	0150063700547	0150063	3010466	34342723233619130118191327                                        	V  	
7080	TARTARIA                         	517658	1	7044	23	3	3	7	1	0150063700604	0150063	3011825	3636333636332313                                                  	V  	
7099	SASCIORI                         	0	1	10	3	2	3	7	1	0150064000000	01     	       	3434341723303323                                                  	IV 	
7106	SASCIORI                         	517660	1	7099	22	3	3	7	1	0150064300549	0150064	1010529	3434341723303323                                                  	IV 	
7115	CAPALNA                          	517661	1	7099	23	3	3	7	1	0150064700101	0150064	3002221	17173115272913                                                    	V  	
7124	DUMBRAVA                         	517662	1	7099	23	3	3	7	1	0150064700218	0150064	3004403	1838281633133913                                                  	V  	
7133	LAZ                              	517663	1	7099	23	3	3	7	1	0150064700339	0150064	3006464	271342                                                            	V  	
7142	LOMAN                            	517664	1	7099	23	3	3	7	1	0150064700351	0150064	3006717	2730281329                                                        	V  	
7151	PLESI                            	517666	1	7099	23	3	3	7	1	0150064700481	0150064	3008992	3127191923                                                        	V  	
7160	RACHITA                          	517667	1	7099	23	3	3	7	1	0150064700519	0150064	3009734	33331722233613                                                    	V  	
7179	SEBESEL                          	517668	1	7099	23	3	3	7	1	0150064700559	0150064	3010794	34191619191927                                                    	V  	
7188	TONEA                            	517669	1	7099	23	3	3	7	1	0150064700624	0150064	3012128	3630291913                                                        	V  	
7348	SANCEL                           	0	1	10	3	2	3	7	1	0150065000000	01     	       	341529171927                                                      	IV 	
7357	SANCEL                           	517670	1	7348	22	3	3	7	1	0150065300551	0150065	1010572	341529171927                                                      	IV 	
7366	ICLOD                            	517671	1	7348	23	3	3	7	1	0150065700312	0150065	3006052	2317273018                                                        	V  	
7375	PANADE                           	517672	1	7348	23	3	3	7	1	0150065700450	0150065	3008549	313129131819                                                      	V  	
7384	SANTIMBRU                        	0	1	10	3	2	3	7	1	0150066000000	01     	       	341529362328163338                                                	IV 	
7393	SANTIMBRU                        	517675	1	7384	22	3	3	7	1	0150066300555	0150066	1010650	341529362328163338                                                	IV 	
7400	COSLARIU                         	517676	1	7384	23	3	3	7	1	0150066700157	0150066	3003391	1730302713332338                                                  	V  	
7419	DUMITRA                          	517677	1	7384	23	3	3	7	1	0150066700222	0150066	3004453	18382823363313                                                    	V  	
7428	GALTIU                           	517678	1	7384	23	3	3	7	1	0150066700255	0150066	3004979	211327362338                                                      	V  	
7437	TOTOI                            	517679	1	7384	23	3	3	7	1	0150066700625	0150066	3012171	3630363023                                                        	V  	
7197	SCARISOARA                       	0	1	10	3	2	3	7	1	0150067000000	01     	       	34171733232330133313                                              	IV 	
7204	SCARISOARA                       	517680	1	7197	22	3	3	7	1	0150067300556	0150067	1010697	34171733232330133313                                              	IV 	
7213	BARLESTI                         	517681	1	7197	23	3	3	7	1	0150067700039	0150067	3000837	1615332719193623                                                  	V  	
7222	BOTESTI                          	517682	1	7197	23	3	3	7	1	0150067700073	0150067	3001440	16303619193623                                                    	V  	
7231	FATA-LAZESTI                     	517683	1	7197	23	3	3	7	1	0150067700232	0150067	3004543	201313130127274219193623                                          	V  	
7240	FLORESTI                         	517684	1	7197	23	3	3	7	1	0150067700247	0150067	3004793	2027303319193623                                                  	V  	
7259	LAZESTI                          	517686	1	7197	23	3	3	7	1	0150067700343	0150067	3006534	27274219193623                                                    	V  	
7268	LESPEZEA                         	517687	1	7197	23	3	3	7	1	0150067700346	0150067	3006586	2719343119421913                                                  	V  	
7277	MATEI                            	517688	1	7197	23	3	3	7	1	0150067700375	0150067	3007045	2813131923                                                        	V  	
7286	NEGESTI                          	517689	1	7197	23	3	3	7	1	0150067700424	0150067	3007922	29192119193623                                                    	V  	
7295	PRELUCA                          	517691	1	7197	23	3	3	7	1	0150067700511	0150067	3009484	31331927381717                                                    	V  	
7302	RUNC                             	517692	1	7197	23	3	3	7	1	0150067700534	0150067	3010161	33382917                                                          	V  	
7311	SFOARTEA                         	517693	1	7197	23	3	3	7	1	0150067700564	0150067	3010874	3420301333361913                                                  	V  	
7320	STIULETI                         	517694	1	7197	23	3	3	7	1	0150067700601	0150067	3011707	1336233827191923                                                  	V  	
7339	TRANCESTI                        	517696	1	7197	23	3	3	7	1	0150067700628	0150067	3012194	363315291719193623                                                	V  	
7446	SOHODOL                          	0	1	10	3	2	3	7	1	0150068000000	01     	       	34302230183027                                                    	IV 	
7455	SOHODOL                          	517700	1	7446	22	3	3	7	1	0150068300571	0150068	1011094	34302230183027                                                    	IV 	
7464	BAZESTI                          	517701	1	7446	23	3	3	7	1	0150068700035	0150068	3000799	16164219193623                                                    	V  	
7473	BILANESTI                        	517702	1	7446	23	3	3	7	1	0150068700051	0150068	3001081	162327272919193623                                                	V  	
7482	BOBARESTI                        	517703	1	7446	23	3	3	7	1	0150068700058	0150068	3001173	163016163319193623                                                	V  	
7491	BRADEANA                         	517704	1	7446	23	3	3	7	1	0150068700076	0150068	3001546	1633331819132913                                                  	V  	
7507	BURZONESTI                       	517706	1	7446	23	3	3	7	1	0150068700092	0150068	3001935	16383342302919193623                                              	V  	
7516	DEONCESTI                        	517707	1	7446	23	3	3	7	1	0150068700198	0150068	3004026	181930291719193623                                                	V  	
7525	DILIMANI                         	517708	1	7446	23	3	3	7	1	0150068700200	0150068	3004063	1823272328132923                                                  	V  	
7534	FURDUIESTI                       	517709	1	7446	23	3	3	7	1	0150068700249	0150068	3004945	20383318382319193623                                              	V  	
7543	GURA SOHODOL                     	517711	1	7446	23	3	3	7	1	0150068700289	0150068	3005625	213833130034302230183027                                          	V  	
7552	HOANCA                           	517712	1	7446	23	3	3	7	1	0150068700302	0150068	3005830	223013291717                                                      	V  	
7561	JOLDISESTI                       	517713	1	7446	23	3	3	7	1	0150068700335	0150068	3006395	25302718232319193623                                              	V  	
7570	LAZURI                           	517714	1	7446	23	3	3	7	1	0150068700340	0150068	3006477	271342383323                                                      	V  	
7589	LEHESTI                          	517716	1	7446	23	3	3	7	1	0150068700344	0150068	3006551	27192219193623                                                    	V  	
7598	LUMINESTI                        	517717	1	7446	23	3	3	7	1	0150068700354	0150068	3006767	273828232919193623                                                	V  	
7605	MEDRESTI                         	517718	1	7446	23	3	3	7	1	0150068700394	0150068	3007331	2819183319193623                                                  	V  	
7614	MORARESTI                        	517719	1	7446	23	3	3	7	1	0150068700410	0150068	3007689	283033333319193623                                                	V  	
7623	MUNESTI                          	517721	1	7446	23	3	3	7	1	0150068700415	0150068	3007799	28382919193623                                                    	V  	
7632	NAPAIESTI                        	517722	1	7446	23	3	3	7	1	0150068700421	0150068	3007889	292931312319193623                                                	V  	
7641	NELEGESTI                        	517723	1	7446	23	3	3	7	1	0150068700426	0150068	3007979	291927192119193623                                                	V  	
7650	NICORESTI                        	517724	1	7446	23	3	3	7	1	0150068700428	0150068	3008030	292317303319193623                                                	V  	
7669	PELES                            	517726	1	7446	23	3	3	7	1	0150068700462	0150068	3008682	3119271919                                                        	V  	
7678	POIANA                           	517727	1	7446	23	3	3	7	1	0150068700488	0150068	3009167	313023132913                                                      	V  	
7687	ROBESTI                          	517728	1	7446	23	3	3	7	1	0150068700529	0150068	3009989	33301619193623                                                    	V  	
7712	SEBISESTI                        	517729	1	7446	23	3	3	7	1	0150068700560	0150068	3010799	341916232319193623                                                	V  	
7696	SICOIESTI                        	517731	1	7446	23	3	3	7	1	0150068700565	0150068	3010888	342317302319193623                                                	V  	
7703	SURDESTI                         	517732	1	7446	23	3	3	7	1	0150068700584	0150068	3011426	3438331819193623                                                  	V  	
7721	SIMOCESTI                        	517733	1	7446	23	3	3	7	1	0150068700591	0150068	3011574	232328301719193623                                                	V  	
7730	TOCI                             	517734	1	7446	23	3	3	7	1	0150068700618	0150068	3012081	36301723                                                          	V  	
7749	VALEA VERDE                      	517736	1	7446	23	3	3	7	1	0150068700678	0150068	3013016	3913271913003919331819                                            	V  	
7758	VLADOSESTI                       	517737	1	7446	23	3	3	7	1	0150068700710	0150068	3013488	392727183030193623                                                	V  	
7767	STREMT                           	0	1	10	3	2	3	7	1	0150069000000	01     	       	343633192828                                                      	IV 	
7776	STREMT                           	517745	1	7767	22	3	3	7	1	0150069300579	0150069	1011332	343633192828                                                      	IV 	
7785	FATA PIETRII                     	517746	1	7767	23	3	3	7	1	0150069700231	0150069	3004541	201313130031231936332323                                          	V  	
7794	GEOAGIU DE SUS                   	517747	1	7767	23	3	3	7	1	0150069700268	0150069	3005139	2119301321233800181900343834                                      	V  	
7801	GEOMAL                           	517748	1	7767	23	3	3	7	1	0150069700270	0150069	3005142	211930281327                                                      	V  	
7810	SIBOT                            	0	1	10	3	2	3	7	1	0150070000000	01     	       	2723163036                                                        	IV 	
7829	SIBOT                            	517750	1	7810	22	3	3	7	1	0150070300589	0150070	1011551	3623163036                                                        	IV 	
7838	BALOMIRU DE CAMP                 	517751	1	7810	23	3	3	7	1	0150070700023	0150070	3000452	16132730282333380018190017152831                                  	V  	
7847	BACAINTI                         	517752	1	7810	23	3	3	7	1	0150070700024	0150070	3000551	1616171723292923                                                  	V  	
7856	SARACSAU                         	517753	1	7810	23	3	3	7	1	0150070700548	0150070	3010496	3434333317343438                                                  	V  	
7865	SONA                             	0	1	10	3	2	3	7	1	0150071000000	01     	       	38302913                                                          	IV 	
7874	SONA                             	517755	1	7865	22	3	3	7	1	0150071300595	0150071	1011649	13302913                                                          	IV 	
7883	ALECUS                           	517756	1	7865	23	3	3	7	1	0150071700009	0150071	3000123	132719173838                                                      	V  	
7892	BIIA                             	517757	1	7865	23	3	3	7	1	0150071700050	0150071	3001078	16232313                                                          	V  	
7909	DOPTAU                           	517758	1	7865	23	3	3	7	1	0150071700206	0150071	3004197	183031363638                                                      	V  	
7918	LUNCA TARNAVEI                   	517759	1	7865	23	3	3	7	1	0150071700368	0150071	3006851	2738291713003615332913391923                                      	V  	
7927	SANMICLAUS                       	517761	1	7865	23	3	3	7	1	0150071700553	0150071	3010614	34152928231727273838                                              	V  	
7936	VALEA SASULUI                    	517762	1	7865	23	3	3	7	1	0150071700672	0150071	3012941	39132719130034133438273823                                        	V  	
7945	SPRING                           	0	1	10	3	2	3	7	1	0150072000000	01     	       	233133232921                                                      	IV 	
7954	SPRING                           	517765	1	7945	22	3	3	7	1	0150072300597	0150072	1011665	213133232921                                                      	IV 	
7963	CARPEN                           	517766	1	7945	23	3	3	7	1	0150072700096	0150072	3002060	171333311929                                                      	V  	
7972	CARPENII DE SUS                  	517767	1	7945	23	3	3	7	1	0150072700097	0150072	3002062	171333311929232300181900343834                                    	V  	
7981	CUNTA                            	517768	1	7945	23	3	3	7	1	0150072700170	0150072	3003704	1738292913                                                        	V  	
7990	DRASOV                           	517769	1	7945	23	3	3	7	1	0150072700211	0150072	3004266	183313133039                                                      	V  	
8005	VINGARD                          	517771	1	7945	23	3	3	7	1	0150072700706	0150072	3013392	39232921133318                                                    	V  	
8014	SUGAG                            	0	1	10	3	2	3	7	1	0150073000000	01     	       	1838211321                                                        	IV 	
8023	SUGAG                            	517775	1	8014	22	3	3	7	1	0150073300602	0150073	1011712	2138211321                                                        	IV 	
8032	ARTI                             	517776	1	8014	23	3	3	7	1	0150073700016	0150073	3000341	13333323                                                          	V  	
8041	BARSANA                          	517777	1	8014	23	3	3	7	1	0150073700041	0150073	3000853	16153334132913                                                    	V  	
8050	DOBRA                            	517778	1	8014	23	3	3	7	1	0150073700201	0150073	3004103	1830163313                                                        	V  	
8069	JIDOSTINA                        	517779	1	8014	23	3	3	7	1	0150073700332	0150073	3006363	252318303036232913                                                	V  	
